member_id,member_name,segment,age,gender,income_level,membership_type,join_date
MEM-18532,Jennifer Armstrong,Consumer,35,Female,Medium,Silver,2065-09-26
MEM-18533,Douglas Cox,Consumer,36,Male,Medium,Silver,2065-09-27
MEM-18534,Rachel Kaiser,Consumer,24,Male,High,Gold,2065-09-28
MEM-18535,Richard Murphy,Corporate,43,Female,Medium,Bronze,2065-09-29
MEM-18536,Justin Marshall,Corporate,42,Female,High,Bronze,2065-09-30
MEM-18537,Michelle Gutierrez,Consumer,35,Female,Medium,Gold,2065-10-01
MEM-18538,Sean Hernandez,Home Office,61,Female,Low,Gold,2065-10-02
MEM-18539,Justin Wilkinson,Consumer,32,Female,Medium,Silver,2065-10-03
MEM-18540,Casey Ware,Corporate,46,Male,Medium,Gold,2065-10-04
MEM-18541,Todd Rice,Corporate,63,Male,Medium,Gold,2065-10-05
MEM-18542,Jessica Henry,Home Office,59,Female,Medium,Gold,2065-10-06
MEM-18543,Daniel Aguilar,Consumer,66,Female,High,Bronze,2065-10-07
MEM-18544,Chad Moody,Corporate,18,Male,Low,Silver,2065-10-08
MEM-18545,Dana Perez,Consumer,21,Female,Medium,Bronze,2065-10-09
MEM-18546,Erin Jones MD,Corporate,26,Male,Low,Bronze,2065-10-10
MEM-18547,Dr. Kara Ellis,Consumer,53,Female,Low,Bronze,2065-10-11
MEM-18548,Ian Maynard,Consumer,68,Male,Low,Silver,2065-10-12
MEM-18549,Sean Hanson,Home Office,49,Female,High,Gold,2065-10-13
MEM-18550,Justin Bailey,Consumer,41,Female,Medium,Silver,2065-10-14
MEM-18551,Miguel Robbins,Home Office,54,Female,Medium,Silver,2065-10-15
MEM-18552,Julie Rosario,Home Office,35,Female,Medium,Bronze,2065-10-16
MEM-18553,Terri Mcdonald,Corporate,32,Female,Low,Bronze,2065-10-17
MEM-18554,John Khan,Consumer,37,Male,Low,Silver,2065-10-18
MEM-18555,Jennifer Baker,Consumer,57,Female,Medium,Bronze,2065-10-19
MEM-18556,Gregory Chan,Home Office,19,Female,Medium,Silver,2065-10-20
MEM-18557,Tristan Owen,Consumer,42,Male,Medium,Silver,2065-10-21
MEM-18558,Stephanie Underwood,Corporate,30,Female,Medium,Bronze,2065-10-22
MEM-18559,Shannon Khan,Corporate,44,Female,Medium,Gold,2065-10-23
MEM-18560,Joshua Dominguez,Home Office,30,Male,High,Silver,2065-10-24
MEM-18561,Billy Blake,Corporate,45,Male,Medium,Gold,2065-10-25
MEM-18562,Krystal Mcneil,Corporate,63,Female,Medium,Bronze,2065-10-26
MEM-18563,Mario Gray,Consumer,32,Female,Medium,Bronze,2065-10-27
MEM-18564,Cindy Clark,Consumer,46,Female,Medium,Bronze,2065-10-28
MEM-18565,John Mills,Consumer,38,Female,Medium,Gold,2065-10-29
MEM-18566,James Young,Home Office,61,Male,Medium,Bronze,2065-10-30
MEM-18567,Christopher Anderson,Corporate,48,Male,Low,Silver,2065-10-31
MEM-18568,Monica Ingram,Corporate,40,Male,Medium,Bronze,2065-11-01
MEM-18569,Gabrielle Hernandez,Corporate,54,Female,Medium,Silver,2065-11-02
MEM-18570,Kristen Cunningham,Corporate,20,Male,Low,Silver,2065-11-03
MEM-18571,Sarah Gomez,Consumer,67,Female,Medium,Silver,2065-11-04
MEM-18572,Craig Hernandez,Consumer,52,Male,High,Bronze,2065-11-05
MEM-18573,Robert Owens,Consumer,31,Female,Medium,Bronze,2065-11-06
MEM-18574,Nathan Bradley,Corporate,19,Male,Low,Silver,2065-11-07
MEM-18575,Thomas Martin,Consumer,67,Male,Low,Silver,2065-11-08
MEM-18576,John Franklin,Corporate,30,Male,High,Bronze,2065-11-09
MEM-18577,Tyler Ruiz,Corporate,19,Male,Low,Silver,2065-11-10
MEM-18578,Chelsea Leblanc,Consumer,29,Male,Low,Bronze,2065-11-11
MEM-18579,Lisa Watkins,Consumer,44,Female,Medium,Bronze,2065-11-12
MEM-18580,Heather Walters,Consumer,51,Male,Medium,Bronze,2065-11-13
MEM-18581,Shannon Manning,Consumer,57,Male,High,Gold,2065-11-14
MEM-18582,Kenneth Foster,Corporate,22,Male,Medium,Bronze,2065-11-15
MEM-18583,Lacey Wright,Consumer,42,Female,High,Silver,2065-11-16
MEM-18584,Jeffrey Evans,Home Office,28,Female,High,Bronze,2065-11-17
MEM-18585,Patricia Jarvis,Corporate,30,Female,Low,Bronze,2065-11-18
MEM-18586,James Cook,Consumer,45,Male,Medium,Silver,2065-11-19
MEM-18587,Brian Sanders,Corporate,38,Male,High,Silver,2065-11-20
MEM-18588,Natalie Campbell,Corporate,66,Male,Medium,Gold,2065-11-21
MEM-18589,Austin Coleman,Corporate,65,Male,Medium,Silver,2065-11-22
MEM-18590,Tiffany Mendoza,Consumer,68,Female,Medium,Silver,2065-11-23
MEM-18591,Jessica Brown,Consumer,43,Female,Medium,Bronze,2065-11-24
MEM-18592,Katrina Williams,Consumer,44,Male,Medium,Gold,2065-11-25
MEM-18593,Teresa Santana,Consumer,43,Male,High,Silver,2065-11-26
MEM-18594,Andrea Payne,Corporate,32,Male,High,Bronze,2065-11-27
MEM-18595,Mary Davenport,Corporate,67,Male,Medium,Silver,2065-11-28
MEM-18596,Colin Miller,Home Office,23,Male,Medium,Gold,2065-11-29
MEM-18597,Brooke Eaton,Consumer,21,Male,Low,Bronze,2065-11-30
MEM-18598,Linda Olson,Consumer,21,Male,Medium,Bronze,2065-12-01
MEM-18599,Richard Wilkinson,Corporate,47,Female,Medium,Gold,2065-12-02
MEM-18600,Jessica Grant,Consumer,30,Male,High,Gold,2065-12-03
MEM-18601,Christopher Sparks,Consumer,26,Male,High,Silver,2065-12-04
MEM-18602,Jamie Cooper,Corporate,59,Male,Medium,Bronze,2065-12-05
MEM-18603,Carly Anderson,Consumer,31,Female,High,Silver,2065-12-06
MEM-18604,Nicole Booker,Corporate,45,Female,Medium,Bronze,2065-12-07
MEM-18605,Anne Holland,Consumer,57,Male,Medium,Silver,2065-12-08
MEM-18606,Brian Beard,Corporate,20,Male,Low,Gold,2065-12-09
MEM-18607,Jason Harper,Home Office,58,Female,Medium,Bronze,2065-12-10
MEM-18608,Arthur Cordova,Consumer,46,Female,High,Bronze,2065-12-11
MEM-18609,Caroline Lopez,Home Office,50,Female,Medium,Bronze,2065-12-12
MEM-18610,Richard Mccoy,Corporate,32,Female,Medium,Silver,2065-12-13
MEM-18611,Brandon Green,Home Office,64,Female,Medium,Bronze,2065-12-14
MEM-18612,Henry Mahoney,Consumer,56,Female,Medium,Bronze,2065-12-15
MEM-18613,Micheal Stone,Corporate,32,Male,Low,Bronze,2065-12-16
MEM-18614,Cynthia Murray,Consumer,24,Female,Low,Bronze,2065-12-17
MEM-18615,Alyssa Preston,Corporate,62,Male,Medium,Bronze,2065-12-18
MEM-18616,Deborah Morris,Corporate,29,Male,Low,Gold,2065-12-19
MEM-18617,Megan Wagner,Consumer,67,Male,Medium,Silver,2065-12-20
MEM-18618,Andrew Mcclure,Home Office,56,Female,Medium,Silver,2065-12-21
MEM-18619,Jessica Fowler,Consumer,24,Male,High,Bronze,2065-12-22
MEM-18620,Justin Sampson,Consumer,64,Female,Medium,Bronze,2065-12-23
MEM-18621,Maria Gutierrez,Corporate,58,Male,Medium,Bronze,2065-12-24
MEM-18622,Ronald Gonzales,Corporate,23,Female,Medium,Gold,2065-12-25
MEM-18623,Julie Flowers,Consumer,43,Female,Medium,Bronze,2065-12-26
MEM-18624,Bernard White,Consumer,26,Female,High,Bronze,2065-12-27
MEM-18625,Meghan Adams,Home Office,68,Female,High,Bronze,2065-12-28
MEM-18626,Regina Smith,Corporate,41,Female,Medium,Bronze,2065-12-29
MEM-18627,Kevin Cunningham,Consumer,69,Female,Medium,Bronze,2065-12-30
MEM-18628,Jon Lewis,Consumer,47,Male,High,Silver,2065-12-31
MEM-18629,Melinda Foster,Home Office,33,Male,Medium,Gold,2066-01-01
MEM-18630,Johnathan Wallace,Corporate,65,Female,Medium,Silver,2066-01-02
MEM-18631,Jessica Maxwell,Home Office,44,Male,Medium,Bronze,2066-01-03
MEM-18632,Katherine Davis,Consumer,50,Female,Medium,Silver,2066-01-04
MEM-18633,Joseph Butler,Corporate,40,Male,High,Bronze,2066-01-05
MEM-18634,Emily Snyder,Corporate,62,Female,Low,Gold,2066-01-06
MEM-18635,John Ramos,Consumer,36,Male,Medium,Silver,2066-01-07
MEM-18636,Mary Harris,Corporate,53,Male,Low,Gold,2066-01-08
MEM-18637,Brian Nelson DDS,Corporate,36,Female,Medium,Silver,2066-01-09
MEM-18638,Denise Hampton,Consumer,39,Female,Medium,Bronze,2066-01-10
MEM-18639,Kathryn Garcia,Home Office,59,Female,Medium,Bronze,2066-01-11
MEM-18640,David Williams,Home Office,62,Female,High,Bronze,2066-01-12
MEM-18641,Derrick Moss,Home Office,50,Male,Low,Silver,2066-01-13
MEM-18642,Kara Fisher,Home Office,62,Female,Low,Bronze,2066-01-14
MEM-18643,Glenn Hernandez,Consumer,27,Female,Medium,Bronze,2066-01-15
MEM-18644,Melissa Ramsey,Consumer,64,Male,Medium,Silver,2066-01-16
MEM-18645,Candice Peterson,Home Office,49,Female,Low,Bronze,2066-01-17
MEM-18646,Emily Graham,Consumer,32,Female,High,Bronze,2066-01-18
MEM-18647,Jason Cain,Consumer,56,Female,Medium,Silver,2066-01-19
MEM-18648,Allison Riley,Corporate,63,Female,Medium,Bronze,2066-01-20
MEM-18649,Olivia Scott,Consumer,25,Female,Medium,Gold,2066-01-21
MEM-18650,Hayley Campos,Corporate,68,Male,Medium,Gold,2066-01-22
MEM-18651,Terry Ellison,Consumer,42,Female,High,Gold,2066-01-23
MEM-18652,Dennis Roman,Consumer,35,Male,High,Gold,2066-01-24
MEM-18653,Tracy Anderson,Home Office,32,Female,Medium,Gold,2066-01-25
MEM-18654,Nancy Baker,Corporate,43,Male,Medium,Bronze,2066-01-26
MEM-18655,Sarah Allen,Corporate,58,Male,Medium,Silver,2066-01-27
MEM-18656,Thomas Ryan,Corporate,61,Male,Low,Silver,2066-01-28
MEM-18657,Jason Farmer,Home Office,38,Male,Low,Silver,2066-01-29
MEM-18658,Jerry Benitez,Corporate,39,Female,Low,Bronze,2066-01-30
MEM-18659,James Johnson,Corporate,63,Female,Low,Bronze,2066-01-31
MEM-18660,Ricky Jackson,Home Office,51,Male,Medium,Gold,2066-02-01
MEM-18661,William Smith,Consumer,54,Male,Medium,Gold,2066-02-02
MEM-18662,Jordan Powell,Home Office,54,Female,Medium,Silver,2066-02-03
MEM-18663,Rebecca Good,Consumer,31,Female,Low,Bronze,2066-02-04
MEM-18664,Alexandria Sweeney,Corporate,21,Male,Low,Silver,2066-02-05
MEM-18665,Hannah Jackson,Consumer,41,Female,Medium,Bronze,2066-02-06
MEM-18666,Misty Hutchinson,Corporate,19,Male,Low,Silver,2066-02-07
MEM-18667,Kelly Webster,Corporate,18,Female,Medium,Bronze,2066-02-08
MEM-18668,Vickie Young,Home Office,19,Female,Medium,Gold,2066-02-09
MEM-18669,Sheri Garcia,Home Office,30,Male,High,Bronze,2066-02-10
MEM-18670,Jessica Cox,Home Office,44,Female,High,Bronze,2066-02-11
MEM-18671,Amanda King,Consumer,69,Female,Medium,Silver,2066-02-12
MEM-18672,Kimberly Armstrong,Home Office,34,Female,High,Bronze,2066-02-13
MEM-18673,Ashley Brown,Consumer,62,Male,High,Gold,2066-02-14
MEM-18674,Jessica Day,Home Office,34,Female,Low,Gold,2066-02-15
MEM-18675,Monica Smith,Consumer,22,Female,High,Gold,2066-02-16
MEM-18676,Madeline Maxwell,Corporate,41,Female,High,Silver,2066-02-17
MEM-18677,Curtis Obrien,Home Office,25,Female,Low,Silver,2066-02-18
MEM-18678,Laura Stanton,Home Office,61,Female,Low,Gold,2066-02-19
MEM-18679,Micheal Dean,Corporate,26,Male,Low,Bronze,2066-02-20
MEM-18680,John Collins,Corporate,35,Female,Medium,Silver,2066-02-21
MEM-18681,Melissa Swanson,Consumer,33,Female,High,Bronze,2066-02-22
MEM-18682,Lauren Stafford,Corporate,68,Male,Medium,Bronze,2066-02-23
MEM-18683,Anne James,Corporate,49,Male,Low,Silver,2066-02-24
MEM-18684,Chase Hamilton,Consumer,57,Male,Low,Bronze,2066-02-25
MEM-18685,John Henry,Consumer,56,Female,Medium,Bronze,2066-02-26
MEM-18686,Joel Davis,Consumer,58,Female,Low,Gold,2066-02-27
MEM-18687,Rachel Marshall,Corporate,61,Male,Low,Bronze,2066-02-28
MEM-18688,Francisco Lester,Consumer,63,Male,High,Bronze,2066-03-01
MEM-18689,Mr. Andrew Jenkins,Consumer,49,Female,Medium,Bronze,2066-03-02
MEM-18690,Kelsey Brock,Consumer,59,Female,High,Silver,2066-03-03
MEM-18691,Mrs. Michele Nolan,Corporate,65,Female,High,Silver,2066-03-04
MEM-18692,Mariah Mendez,Corporate,19,Male,High,Bronze,2066-03-05
MEM-18693,Donald Miller,Corporate,55,Female,Low,Bronze,2066-03-06
MEM-18694,Michael Sutton,Corporate,60,Male,Medium,Silver,2066-03-07
MEM-18695,Jordan Buck,Consumer,21,Male,Medium,Bronze,2066-03-08
MEM-18696,Sandy Copeland,Consumer,22,Male,High,Gold,2066-03-09
MEM-18697,Wendy Smith,Home Office,54,Female,Medium,Bronze,2066-03-10
MEM-18698,Jack Wilson,Consumer,66,Female,Medium,Silver,2066-03-11
MEM-18699,Kim Martin,Consumer,54,Male,Medium,Gold,2066-03-12
MEM-18700,Robert Baker,Corporate,43,Male,Low,Gold,2066-03-13
MEM-18701,Cindy Jenkins,Consumer,60,Female,Medium,Silver,2066-03-14
MEM-18702,Tiffany Petersen,Home Office,26,Male,Low,Gold,2066-03-15
MEM-18703,Denise Garza,Consumer,32,Male,Medium,Bronze,2066-03-16
MEM-18704,Erik Rojas,Corporate,41,Female,Medium,Bronze,2066-03-17
MEM-18705,Joseph Davis,Consumer,41,Female,Low,Silver,2066-03-18
MEM-18706,Julia Conner,Consumer,52,Female,Medium,Bronze,2066-03-19
MEM-18707,Diamond Daniel,Consumer,65,Male,Low,Silver,2066-03-20
MEM-18708,Glenn Collins,Home Office,58,Male,High,Bronze,2066-03-21
MEM-18709,Elizabeth Cooley,Home Office,42,Female,Medium,Silver,2066-03-22
MEM-18710,Justin Jacobson,Consumer,43,Female,Medium,Silver,2066-03-23
MEM-18711,Yvonne Williamson,Home Office,40,Male,Low,Bronze,2066-03-24
MEM-18712,Danielle Simpson,Corporate,23,Male,Medium,Gold,2066-03-25
MEM-18713,Kimberly Smith,Home Office,58,Female,Low,Bronze,2066-03-26
MEM-18714,Nathaniel Lawson,Home Office,44,Female,Medium,Gold,2066-03-27
MEM-18715,James Cannon,Consumer,36,Female,High,Bronze,2066-03-28
MEM-18716,Charles Cruz,Corporate,48,Female,Low,Silver,2066-03-29
MEM-18717,Paula Reyes,Corporate,55,Male,Medium,Bronze,2066-03-30
MEM-18718,Elizabeth Jones,Consumer,60,Female,Medium,Bronze,2066-03-31
MEM-18719,Daniel Jones,Consumer,49,Male,Medium,Bronze,2066-04-01
MEM-18720,Anita Wang,Home Office,19,Male,Low,Bronze,2066-04-02
MEM-18721,William May,Home Office,35,Female,High,Gold,2066-04-03
MEM-18722,Roger Scott,Corporate,45,Female,Low,Bronze,2066-04-04
MEM-18723,Cynthia Cunningham,Home Office,24,Male,Low,Bronze,2066-04-05
MEM-18724,Anne Johnson MD,Home Office,40,Male,Medium,Bronze,2066-04-06
MEM-18725,Richard Nguyen,Consumer,53,Male,Medium,Bronze,2066-04-07
MEM-18726,Charles Mann,Consumer,41,Male,Medium,Silver,2066-04-08
MEM-18727,Julia Brewer,Consumer,45,Female,Medium,Bronze,2066-04-09
MEM-18728,Melissa Daugherty,Consumer,42,Female,Low,Bronze,2066-04-10
MEM-18729,Debra Hines,Consumer,56,Male,High,Gold,2066-04-11
MEM-18730,Paul Valentine,Corporate,66,Male,Medium,Silver,2066-04-12
MEM-18731,Christine Weaver,Home Office,21,Female,High,Bronze,2066-04-13
MEM-18732,Steven Hogan,Home Office,62,Male,Medium,Bronze,2066-04-14
MEM-18733,Steven Cunningham,Corporate,69,Male,Medium,Gold,2066-04-15
MEM-18734,Brittany Kim,Home Office,36,Male,Medium,Silver,2066-04-16
MEM-18735,Gregory Parker,Corporate,21,Male,High,Bronze,2066-04-17
MEM-18736,Donna Watson,Home Office,30,Male,High,Gold,2066-04-18
MEM-18737,Aaron Blankenship,Consumer,18,Male,Low,Gold,2066-04-19
MEM-18738,Jessica Griffith,Consumer,51,Female,High,Silver,2066-04-20
MEM-18739,Zachary Howard,Home Office,24,Male,Low,Bronze,2066-04-21
MEM-18740,Billy Johnson,Consumer,42,Male,Medium,Bronze,2066-04-22
MEM-18741,Jennifer Rios,Corporate,40,Male,High,Silver,2066-04-23
MEM-18742,Tammy Price,Consumer,47,Male,Medium,Bronze,2066-04-24
MEM-18743,Nicole Wright,Corporate,66,Male,Medium,Bronze,2066-04-25
MEM-18744,Jennifer Decker,Home Office,24,Female,High,Bronze,2066-04-26
MEM-18745,Guy Bell,Consumer,62,Female,Medium,Bronze,2066-04-27
MEM-18746,John Lynch,Home Office,34,Female,High,Bronze,2066-04-28
MEM-18747,Thomas Richardson,Consumer,50,Male,Low,Silver,2066-04-29
MEM-18748,David Spencer,Consumer,19,Female,Medium,Bronze,2066-04-30
MEM-18749,Melissa Sparks,Consumer,55,Male,Medium,Bronze,2066-05-01
MEM-18750,Christine Hernandez,Corporate,61,Male,Medium,Bronze,2066-05-02
MEM-18751,Andrew Campbell,Consumer,30,Male,High,Silver,2066-05-03
MEM-18752,Peter Howell,Corporate,69,Female,High,Bronze,2066-05-04
MEM-18753,Tracy Price,Consumer,69,Female,Medium,Bronze,2066-05-05
MEM-18754,Teresa Taylor,Consumer,49,Male,Low,Bronze,2066-05-06
MEM-18755,Melissa Moore,Corporate,39,Female,Low,Silver,2066-05-07
MEM-18756,Hector Wright,Consumer,26,Male,Low,Silver,2066-05-08
MEM-18757,Christopher Grant,Consumer,34,Female,Medium,Gold,2066-05-09
MEM-18758,John Johnson,Consumer,35,Male,Medium,Gold,2066-05-10
MEM-18759,Stephanie Neal,Corporate,57,Female,Medium,Gold,2066-05-11
MEM-18760,Jennifer Richard,Corporate,57,Female,High,Gold,2066-05-12
MEM-18761,Joanna Grimes,Consumer,44,Female,Medium,Gold,2066-05-13
MEM-18762,Erik Osborne,Consumer,28,Female,Medium,Bronze,2066-05-14
MEM-18763,Alexander Mitchell,Consumer,45,Male,Medium,Silver,2066-05-15
MEM-18764,Timothy Jones,Consumer,25,Female,Medium,Bronze,2066-05-16
MEM-18765,Amanda Rodriguez,Home Office,67,Female,High,Bronze,2066-05-17
MEM-18766,Mary Moreno,Corporate,35,Female,Medium,Bronze,2066-05-18
MEM-18767,Robin Douglas,Corporate,30,Male,Medium,Bronze,2066-05-19
MEM-18768,Michelle Santos,Consumer,50,Female,Low,Bronze,2066-05-20
MEM-18769,John Hardy,Corporate,32,Female,Medium,Bronze,2066-05-21
MEM-18770,Jennifer Pierce,Home Office,39,Male,Low,Silver,2066-05-22
MEM-18771,Scott Sherman,Corporate,55,Male,Medium,Gold,2066-05-23
MEM-18772,Andrew Mcintosh,Corporate,47,Male,Medium,Bronze,2066-05-24
MEM-18773,Katrina Liu,Corporate,23,Male,Low,Silver,2066-05-25
MEM-18774,Michael Howard,Corporate,62,Female,High,Bronze,2066-05-26
MEM-18775,Douglas Ayala,Consumer,51,Female,Medium,Silver,2066-05-27
MEM-18776,Amanda Donaldson,Corporate,36,Male,High,Silver,2066-05-28
MEM-18777,Barbara Rice,Consumer,66,Male,High,Bronze,2066-05-29
MEM-18778,Joshua Daniel,Corporate,50,Male,Medium,Bronze,2066-05-30
MEM-18779,Daniel Hernandez,Home Office,31,Female,Medium,Gold,2066-05-31
MEM-18780,Colleen Murphy,Home Office,65,Male,High,Bronze,2066-06-01
MEM-18781,Jeffrey Baxter,Consumer,64,Female,Medium,Bronze,2066-06-02
MEM-18782,Anthony Berg,Consumer,58,Male,Low,Bronze,2066-06-03
MEM-18783,Brittany Williamson,Consumer,36,Female,Low,Bronze,2066-06-04
MEM-18784,Jacqueline Wilson,Corporate,57,Female,Medium,Gold,2066-06-05
MEM-18785,Timothy Gonzalez,Home Office,32,Male,Low,Bronze,2066-06-06
MEM-18786,Charles Smith,Corporate,27,Male,Medium,Gold,2066-06-07
MEM-18787,Alexis Cochran,Consumer,19,Female,Low,Silver,2066-06-08
MEM-18788,Angel James,Home Office,67,Male,High,Bronze,2066-06-09
MEM-18789,Maria Sanchez,Home Office,69,Male,Medium,Bronze,2066-06-10
MEM-18790,Melissa Williams,Consumer,19,Female,Low,Silver,2066-06-11
MEM-18791,Donna Gross,Corporate,38,Female,Low,Bronze,2066-06-12
MEM-18792,Linda Marsh,Corporate,29,Male,Medium,Gold,2066-06-13
MEM-18793,Cheryl Webb,Corporate,27,Male,Low,Gold,2066-06-14
MEM-18794,Pamela White,Home Office,29,Female,Low,Bronze,2066-06-15
MEM-18795,Dennis Perez,Consumer,56,Male,Medium,Bronze,2066-06-16
MEM-18796,Theresa Hart,Corporate,19,Female,Low,Silver,2066-06-17
MEM-18797,Anthony Adams,Corporate,18,Female,Medium,Bronze,2066-06-18
MEM-18798,Carrie Adams,Home Office,19,Female,Low,Bronze,2066-06-19
MEM-18799,Joseph Hall,Home Office,40,Female,Low,Silver,2066-06-20
MEM-18800,Alexander Morgan,Home Office,45,Female,Medium,Bronze,2066-06-21
MEM-18801,Thomas Bennett,Corporate,34,Male,Low,Bronze,2066-06-22
MEM-18802,Stephanie Morales,Home Office,69,Female,Low,Silver,2066-06-23
MEM-18803,Kim Morris,Consumer,57,Female,Medium,Gold,2066-06-24
MEM-18804,Jeremy Bird,Consumer,38,Female,Medium,Bronze,2066-06-25
MEM-18805,Jasmine Heath,Consumer,61,Male,Medium,Bronze,2066-06-26
MEM-18806,Matthew Graham,Home Office,51,Male,Low,Bronze,2066-06-27
MEM-18807,Kaitlyn Hart,Home Office,26,Female,Medium,Silver,2066-06-28
MEM-18808,Sarah Strong,Consumer,34,Female,Low,Bronze,2066-06-29
MEM-18809,Amber Vega,Consumer,66,Male,High,Silver,2066-06-30
MEM-18810,Shane Hall,Home Office,59,Female,Low,Bronze,2066-07-01
MEM-18811,Carla Rogers,Corporate,62,Female,Low,Silver,2066-07-02
MEM-18812,Dr. Andre Moreno,Home Office,49,Female,Low,Gold,2066-07-03
MEM-18813,Lisa Vasquez,Consumer,22,Male,Medium,Gold,2066-07-04
MEM-18814,James Carpenter,Consumer,31,Male,High,Bronze,2066-07-05
MEM-18815,Guy Howell,Consumer,63,Male,Medium,Bronze,2066-07-06
MEM-18816,Kimberly Stewart,Consumer,64,Male,Medium,Silver,2066-07-07
MEM-18817,Lisa Gonzalez MD,Consumer,42,Male,High,Bronze,2066-07-08
MEM-18818,Kathryn Ponce,Consumer,39,Female,Low,Bronze,2066-07-09
MEM-18819,Larry Stevenson,Consumer,22,Male,Low,Bronze,2066-07-10
MEM-18820,Mr. Jason Mack,Consumer,55,Female,Medium,Silver,2066-07-11
MEM-18821,Dale Cooper,Home Office,26,Male,Medium,Silver,2066-07-12
MEM-18822,Michelle Ramirez,Consumer,48,Female,Medium,Gold,2066-07-13
MEM-18823,Jason Fernandez,Consumer,58,Female,Medium,Gold,2066-07-14
MEM-18824,John Wright,Home Office,38,Male,High,Silver,2066-07-15
MEM-18825,Daniel Farley,Corporate,53,Male,High,Gold,2066-07-16
MEM-18826,Sandra Davis,Corporate,18,Female,High,Gold,2066-07-17
MEM-18827,Abigail Weber,Corporate,39,Female,Low,Gold,2066-07-18
MEM-18828,Ashley King,Home Office,40,Male,Medium,Bronze,2066-07-19
MEM-18829,Stephanie Hanson,Home Office,40,Female,Medium,Bronze,2066-07-20
MEM-18830,Eric Lynch,Corporate,32,Female,Medium,Bronze,2066-07-21
MEM-18831,Andrew Woods,Home Office,63,Female,Medium,Gold,2066-07-22
MEM-18832,Kathleen Warner,Corporate,18,Female,High,Silver,2066-07-23
MEM-18833,Patricia White,Consumer,23,Male,Low,Bronze,2066-07-24
MEM-18834,Dustin Williams,Home Office,57,Female,Low,Gold,2066-07-25
MEM-18835,Marcus Davidson,Corporate,52,Male,Medium,Silver,2066-07-26
MEM-18836,Douglas Newton,Home Office,34,Female,Medium,Bronze,2066-07-27
MEM-18837,Angela Morrison,Consumer,40,Female,High,Bronze,2066-07-28
MEM-18838,Monica Berger,Consumer,37,Male,Medium,Silver,2066-07-29
MEM-18839,Emily Mills,Home Office,45,Female,Medium,Bronze,2066-07-30
MEM-18840,Ronald Cherry,Consumer,54,Male,Medium,Silver,2066-07-31
MEM-18841,Lori Hernandez,Home Office,35,Female,High,Silver,2066-08-01
MEM-18842,Catherine Walker,Home Office,24,Male,High,Gold,2066-08-02
MEM-18843,Christopher Johnson,Home Office,66,Female,High,Silver,2066-08-03
MEM-18844,Jose Cruz,Corporate,64,Female,Low,Bronze,2066-08-04
MEM-18845,Mark Rodriguez,Corporate,37,Female,Medium,Gold,2066-08-05
MEM-18846,Chris Hudson,Home Office,41,Female,Medium,Bronze,2066-08-06
MEM-18847,Michael Johnson,Corporate,33,Female,Low,Bronze,2066-08-07
MEM-18848,Kevin Cohen,Corporate,30,Male,Low,Bronze,2066-08-08
MEM-18849,Shannon Miller,Home Office,45,Female,Medium,Bronze,2066-08-09
MEM-18850,Mrs. Tracy Miller,Corporate,24,Female,Medium,Bronze,2066-08-10
MEM-18851,Amber Ayers,Home Office,32,Female,High,Silver,2066-08-11
MEM-18852,Michael Schroeder,Consumer,40,Male,Low,Bronze,2066-08-12
MEM-18853,Charles Lang,Consumer,40,Male,Medium,Silver,2066-08-13
MEM-18854,Brent Cox,Consumer,48,Male,Medium,Silver,2066-08-14
MEM-18855,Kevin Clark,Consumer,22,Female,Low,Silver,2066-08-15
MEM-18856,Linda Powell,Corporate,44,Male,Medium,Silver,2066-08-16
MEM-18857,Tamara Miller,Consumer,61,Female,Low,Gold,2066-08-17
MEM-18858,John Campbell,Home Office,27,Male,Low,Gold,2066-08-18
MEM-18859,Carol Taylor,Consumer,68,Female,High,Silver,2066-08-19
MEM-18860,Jon Valenzuela,Consumer,59,Male,Medium,Bronze,2066-08-20
MEM-18861,Jacob Lin,Consumer,24,Male,Medium,Gold,2066-08-21
